url,title,salary,experiment,degree,location,industry,so_luong,gender,jd,requirement,benefit
https://timviecnhanh.com/tuyen-nhan-vien-thu-hoi-no-qua-dien-thoai-quan-2-hcm-tp-hcm-100125086.html?svs=max_box,"Nhân Viên Thu Hồi Nợ Qua Điện Thoại (Quận 2, HCM)",12 - 15 triệu,1 năm,Trung học,TP.HCM,Chăm sóc khách hàngTài chính/Kế toán/Kiểm toánBán hàng,10,Không yêu cầu,"- Thực hiện các cuộc gọi điện thoại thuyết phục khách hàng thanh toán khoản nợ đến hạn thanh toán theo đúng số lượng được phân bổ.- Lên kế hoạch theo dõi danh sách khách hàng.- Phát hiện, kiểm tra và báo cáo cấp quản lý các trường hợp đặc biệt (gian lận, lừa đảo…)		- Hỗ trợ tư vấn khách hàng khi có nhu cầu theo đúng vai trò trách nhiệm.- Tham gia thực hiện các công việc khác theo sự phân công của Trưởng nhóm- Báo cáo hàng ngày đầy đủ cho Trưởng nhóm.- Thực hiện các nhiệm vụ khác nếu cần để hỗ trợ nhóm.","- Tốt nghiệp THPT, biết sử dụng vi tính căn bản- Yêu cầu kinh nghiệm- Có kỹ năng giao tiếp, tổ chức, sắp xếp công việc, kỹ năng giải quyết vấn đề- Có khả năng làm việc dưới áp lực cao","- Được làm việc trong môi trường năng động, được đào tạo và có nhiều cơ hội thăng tiến, phát triển nghề nghiệp.- Thu nhập từ 8-15 triệu+++: Lương cơ bản：6.000.000 + KPI + chuyên cần- Thử việc 2 tháng. Lương được tính như lương cơ bản- Trợ cấp tiền cơm trưa.25k/ngày- Thời gian: 8h30 - 17h30, từ thứ 2- thứ 7"
https://timviecnhanh.com/tuyen-nhan-vien-kinh-doanh-phan-bon-lam-dong-100123674.html?svs=max_box,Nhân Viên Kinh Doanh Phân Bón,12 - 15 triệu,Chưa có kinh nghiệm,Lao động phổ thông,Lâm ĐồngĐồng NaiĐắk NôngKiên GiangHậu Giang,Kinh doanhBán hàngNông/Lâm/Ngư nghiệp,5,Nam,"-	Phụ trách bán hàng (sales) các sản phẩm phân bón do Công ty sản xuất và phân phối.-	Tìm kiếm, khai thác khách hàng tiềm năng.-	Thúc đẩy hoạt động bán hàng tại địa bàn phụ trách.-	Chăm sóc khách hàng.- Địa điểm làm việc (Ứng viên lựa chọn): Lâm Đồng, Đồng Nai, Đak Nông, Kiên Giang, Hậu Giang","- Nam tuổi từ 20 đến 28- Ưu tiên người có kinh nghiệm trong ngành phân bón gốc- Sinh viên mới ra trường hoặc đã từng làm việc trong lĩnh vực Sales, Maketing.- Kỹ năng giao tiếp, tư vấn và thuyết phục tốt, năng động, nhiệt huyết.","-	Thu nhập trung bình từ 10 triệu trở lên (Lương cơ bản + Lương kinh doanh)-	Hỗ trợ cấp xe máy đi thị trường.-	Hỗ trợ xăng, đồng phục, công cụ làm việc an toàn.-	Môi trường làm việc thân thiện, hòa đồng và gần gũi.- 	Được nghỉ 01 ngày mỗi tuần, lễ, tết và 12 ngày phép/năm.- 	Được ký hợp đồng lao động, đóng BHXH - BHYT đầy đủ theo quy định của nhà nước-	Du lịch nghỉ dưỡng hằng năm."
https://timviecnhanh.com/tuyen-nhan-vien-thiet-ke-thoi-trang-tp-hcm-100121754.html?svs=max_box,Nhân Viên Thiết Kế Thời Trang,15 - 20 triệu,2 năm,Đại học,TP.HCM,Thiết kế/Mỹ thuậtBán hàngKinh doanh,2,Không yêu cầu,"- Thiết kế quần áo trẻ em, thiết kế hình in thêu.- Hỗ trợ các bộ phận khác (Nhân sự, R&D,… ) thực hiện các công việc thiết kế nội bộ.- Thực hiện các nhiệm vụ khác do Cấp trên giao**NGOÀI RA CÔNG TY CÒN TUYỂN VỊ TRÍ NHÂN VIÊN SALES ( MẢNG THƯƠNG MẠI ĐIỆN TỬ) ỨNG VIÊN CÓ KINH NGHIỆM CÓ THỂ ỨNG TUYỂN TẠI TIN ĐĂNG NÀY- Nơi làm việc: Công ty Nguyên Thế anh (HELLO B&B - quần áo sơ sinh & trẻ em) 1717B Tỉnh Lộ 10, Phường Tân Tạo A, Quận Bình Tân, Thành phố Hồ Chí Minh","- Ưu tiên ứng viên có kinh nghiệm từ 1 năm trở lên.- Bằng cấp liên quan đến chuyên ngành thiết kế, có ít nhất 1 năm kinh nghiệm.- Khả năng tư duy, làm việc nhóm tốt- Kỹ năng: Thiết kế thời trang, Sáng tạo, khả năng trình bày ý tưởng","- Được hưởng lương và các chế độ như bảo hiểm y tế, BHXH, BHTN... đầy đủ theo luật định. - Lương dựa trên thái độ và hiệu quả làm việc.- Thưởng tháng 13, tham quan du lịch hàng năm."
https://timviecnhanh.com/tuyen-nhan-vien-kinh-doanh-nganh-thuc-pham-ha-noi-100125385.html?svs=max_box,Nhân Viên Kinh Doanh - Ngành Thực Phẩm,8 - 15 triệu,Dưới 1 năm,Không yêu cầu,Hà Nội,Kinh doanhThực phẩm/DV ăn uốngLao động phổ thông,15,Không yêu cầu,"• Tư vấn báo giá cho KH các sản phẩm của công ty (hàng thực phẩm nhập khẩu trực tiếp từ Hàn Quốc: như sữa hạt Kormilk Hàn Quốc, Nước uống vị Hồng sâm, nước uống Lộc Nhung, Nước đông trùng hạ thảo, rong biển ăn liền, nấu canh….• Tìm kiếm khách hàng, thiết lập mối quan hệ tốt và thường xuyên chăm sóc Khách hàng.giới thiệu các chương trình khuyến mãi • Ra đơn hàng, • Báo cáo công việc theo yêu cầu của công ty hoặc quản lý cấp trên","• Có Kinh nghiệm làm việc các vị trí Sale, bán hàng, phát triển thị trường,… • Kỹ năng giao tiếp và thuyết phục khách hàng, kỹ năng xử lý tình huống, kỹ năng làm việc nhóm hoặc độc lập.• Chăm chỉ, chịu khó, thái độ làm việc tích cực, tự giác, tính kỷ luật cao.","• Mức lương: Lương cứng 5,000,000/tháng + hoa hồng kinh doanh (thu nhập 8,000,000đ – 15,000,000đ/tháng)• Thưởng tháng 13, các kỳ nghỉ lễ/tết• Được đóng BHXH, BHYT, BHTN ngay sau 01 tháng thử việc• Được hưởng các chính sách phúc lợi của công ty theo quy định (Teambuilding, du lịch, teabreak)• Môi trường làm việc năng động hòa đồng, nhiệt huyết, giúp đỡ lẫn nhau• Có nhiều cơ hội thăng tiến trong công việc."
https://timviecnhanh.com/tuyen-nhan-vien-sale-admin-tp-hcm-100127819.html?svs=max_box,Nhân Viên Sale Admin,6 - 8 triệu,1 năm,Trung cấp,TP.HCM,Hành chính/Thư ký/Trợ lýTài chính/Kế toán/Kiểm toán,2,Nữ,"- Thực hiện đồng bộ ra đơn hàng trên hệ thống phần mềm. - Báo cáo doanh số, ngân sách khuyến mãi sử dụng, tồn kho. - Soạn thảo, tổ chức ký kết, thu hồi, cập nhật, theo dõi thực hiện, thanh lý các hợp đồng, thỏa thuận bán hàng giữa khách hàng - công ty.- Làm việc từ thứ 2 đến thứ 7","- Giới tính Nữ, độ tuổi từ 23 đến 30 tuổi - Yêu cầu 1 năm kinh nghiệm, có kinh nghiệm công việc kế toán- Kỹ năng lập kế hoạch và viết báo cáo. - Kỹ năng giao tiếp, thương lượng. - Kỹ năng giải quyết tình huống.- Chịu được áp lực công việc cao. - Khả năng thuyết phục, giao tiếp, phân tích, đánh giá. - Khả năng thiết lập mối quan hệ và xử lý các mâu thuẫn.","- Lương từ 6 đến 8 triệu - Hưởng các chế độ theo quy định Luật Lao động: Nghỉ lễ, tết, phép năm, hiếu hỷ… - Đóng BHXH - BHYT - BHTN sau 01 tháng thử việc. - Hưởng các ưu đãi khác: Thăm quan nghỉ mát hàng năm, hoạt động team building, các sự kiện kỷ niệm, sinh nhật,…"
https://timviecnhanh.com/tuyen-nhan-vien-ky-thuat-cnc-moc-tai-binh-chanh-tp-hcm-100124752.html?svs=max_box,Nhân Viên Kỹ Thuật CNC Mộc Tại Bình Chánh,10 - 12 triệu,1 năm,Trung cấp,TP.HCM,Cơ khí/Kĩ thuật ứng dụngXây dựngĐiện/Điện tử/Điện lạnh,5,Không yêu cầu,"- Thực hiện các thao tác cho máy CNC trong hoạt động sản xuất như: cắt, đục, trạm khắc,…- Những công việc dưới sự quản lý của cấp trên - Làm việc tại xưởng ở QL 50, Xã Phong Phú, huyện Bình Chánh","- Thực hiện các thao tác cho máy CNC trong hoạt động sản xuất như: cắt, đục, trạm khắc,…- Những công việc dưới sự quản lý của cấp trên - Làm việc tại xưởng ở QL 50, Xã Phong Phú, huyện Bình Chánh ","*** QUYỀN LỢI CHUNG-Ký hợp đồng lao động và được hưởng mọi quyền lợi theo qui định Nhà nước:+ Bảo hiểm xã hội+ Bảo hiểm thất nghiệp+ Bảo hiểm y tế+ Bảo hiểm tai nạn lao động.+ Khen thưởng, du lịch theo quy định của công ty**** ĐỊA ĐIỂM LÀM VIỆC1. Số 38 Đường số 6, Khu dân cư HimLam, P. Tân Hưng, Quận 7, Tp. HCM Làm việc tại xưởng ở QL 50, Xã Phong Phú, huyện Bình Chánh 2. Hồ sơ gửi về: Phòng Nhân sự - Công ty CP Xây dựng – Thương mại – Nội thất Đất Phương Nam3. Hồ sơ gồm: CV, Đơn xin việc, SYLL, các bằng cấp, chứng chỉ liên quan"
https://timviecnhanh.com/tuyen-nhan-vien-kinh-doanh-luong-co-ban-hoa-hong-ha-noi-100126353.html?svs=max_box,Nhân Viên Kinh Doanh(Lương Cơ Bản + % Hoa Hồng),10 - 12 triệu,Không yêu cầu kinh nghiệm,Trung cấp,Hà Nội,Kinh doanhChăm sóc khách hàngXuất - Nhập khẩu/Ngoại thương,15,Không yêu cầu,"+ Phát triển khách hàng mới theo data có sẵn tại Công ty; duy trì quan hệ với khách hàng hiện tại;+ Hướng dẫn, tư vấn cho khách hàng, hỗ trợ khách hàng đặt lệnh và thực hiện các thủ tục giao dịch hàng hoá; giao dịch hợp đồng tương lai như Dầu thô WTI, Khí GAS, Đồng, Bạc, Bạch kim, Ngô, Đậu tương, Café, Đường …+ Cập nhật quy định, kiến thức, thông tin về phái sinh hàng hóa và thường xuyên cập nhật các nhu cầu của khách hàng;+ Phối hợp với các bộ phận liên quan để thực hiện các yêu cầu của khách hàng;+ Đóng góp ý kiến, đề xuất các biện pháp hoàn thiện và phương án đẩy mạnh hoạt động kinh doanh Công ty;Thời gian làm việc từ: thứ 2 đến sáng thứ 7 - Thứ 2 đến thứ 6: sáng: 8h30 -12h00, chiều: 13h30 – 17h30- Thứ 7: sáng: 8h30 – 12h00 Địa điểm làm việc: - Hà Nội: tầng 2, toà nhà PCC1, số 44 Triều Khúc, Thanh Xuân, Hà Nội.","+ Tốt nghiệp các trường trung cấp, cao đẳng, đại học trên cả nước;+ Tích cực học hỏi, trau dồi kiến thức và kỹ năng;+ Năng động, sáng tạo, có khả năng truyền đạt và thuyết phục tốt, đặc biệt là các kỹ năng tư vấn và chăm sóc khách hàng;+ Có kinh nghiệm làm việc tại các công ty tài chính là một lợi thế;","• Lương cơ bản 5 triệu + % hoa hồng doanh thu + thưởng doanh số; hỗ trợ ăn trưa + gửi xe• Thăng tiến nhanh chóng, được chủ động trong việc thăng tiến trong tương lai, làm việc trong môi trường năng động, liên kết với thế giới.• Hưởng BHYT, BHXH,… các phúc lợi khác của công ty như: du lịch hàng năm, phúc lợi cho người thân, được công ty trợ cấp các khóa học nâng cao kiến thức…"
https://timviecnhanh.com/tuyen-nhan-vien-lap-trinh-thao-tac-phay-cnc-long-an-100124934.html?svs=max_box,Nhân Viên Lập Trình Thao Tác Phay CNC,15 - 20 triệu,Dưới 1 năm,Trung cấp,Long An,Cơ khí/Kĩ thuật ứng dụngSản xuất/Vận hành sản xuất,5,Không yêu cầu,"- Nhận bản vẽ->lập quy trình gia công.+ Lập chương trình gia công.+ Set up dao cụ+ Vận hành máy phay 3 trục, máy 4 trục hoàn thiện sản phẩm theo yêu cầu bản vẽ.","- Hiểu biết về phần mềm CNC- Có vận hành qua phay CNC- Tốt nghiệp Trung cấp nghề, cao đẳng/đại học chuyên ngành cơ khí chế tạo máy.- Nếu không đạt yêu cầu nhưng công ty nhận thấy bạn có triển vọng và ham học hỏi thì công ty nhận đào tạo với mức lương khởi điểm 9.000.000 vnđ- Tuổi : 22 - 35 tuổi ","- Lương cơ bản + phụ cấp : Thu nhập lên đến 15 - 20tr ( tùy theo năng lực ) - Cơ hội vừa thao tác máy vừa lập trình chương trình.- Gia công đơn chiếc theo đơn đặt hàng nên hình dạng kích thước sản phẩm khác nhau từ đó bạn sẽ được rèn luyện và học được các phương pháp gia công, thứ tự nguyên công hiệu quả, chính xác.- Công ty thiết kế hiện đại, sạch sẽ.- Không gian mở, môi trường làm việc thân thiện, luôn có sự tương tác và hỗ trợ giữa các nhân viên trong công việc.- Đóng BH theo luật lao động.- Được đào tạo nâng cao tay nghề từ các kỹ sư đang làm việc tại Việt Nam và Nhật Bản.-Trang bị Bảo hộ lao động và các thiết bị khác: tủ lạnh, máy nước nóng, lò vi sóng, tủ khóa.-Thứ 7 nghỉ cách tuần, CN nghỉ; 1 tháng có 1 ngày nghỉ phép có lương; nghỉ trưa 45 phút*Phụ cấp: 1.650.000 VND/tháng (tiền xăng, nhà ở, chuyên cần).*Phụ cấp Cơm ca tối: 30.000VND/ngày.- Có cơm trưa cho nhân viên-công ty thanh toán.-Tiền thưởng :* 500.000 VND/tháng [Nhân viên được phiếu bình chọn nhiều nhất từ đồng nghiệp].* 1.000.000VND/tháng [Nhân viên kỹ thuật đạt số điểm cao nhất]. * 500.000 VND quà sinh nhật tự chọn."
https://timviecnhanh.com/tuyen-nhan-vien-kinh-doanh-thu-nhap-toi-15-trieu-ha-noi-100122618.html?svs=max_box,Nhân Viên Kinh Doanh Thu Nhập Tới 15 Triệu,12 - 15 triệu,Không yêu cầu kinh nghiệm,Cao đẳng,Hà Nội,Kinh doanhBán hàngChăm sóc khách hàng,25,Không yêu cầu,"- Nghiên cứu thị trường, tiếp thị, quảng bá sản phẩm, dịch vụ Bưu chính chuyển phát của Bưu điện thành phố Hà Nội- Giới thiệu sản phẩm, tiếp thị và chào dịch vụ Bưu điện cung cấp- Tìm kiếm, phát triển khách hàng sử dụng dịch vụ- Kết nối với khách hàng, giải đáp thắc mắc, hỗ trợ khách hàng trong quá trình sử dụng dịch vụ sau bán hàng- Báo cáo kết quả thực hiện công việc cho người quản lý trực tiếp- Làm việc tại các Bưu điện Quận nội thành Hà Nội, và các Bưu điện huyện: Thanh Trì, Đông Anh, Thường Tín, Đan Phượng, Phú Xuyên, Chương Mỹ, Thanh Oai, Ứng Hòa, Mỹ Đức, Hoài Đức, Phúc Thọ","- Nam/nữ, tuổi từ 20-35- Ngoại hình ưa nhìn- Yêu thích công việc thị trường- Khả năng giao tiếp tốt- Chăm chỉ, nhiệt tình, năng động trong công việc- Sử dụng tin học văn phòng: word, excel- Đọc hiểu tiếng Anh thành thạo là một lợi thế- Có khả năng làm việc theo nhóm- Ưu tiên: tốt nghiệp hệ cao đẳng/đại học chuyên ngành Marketing, quản trị kinh doanh hoặc chuyên ngành kinh tế.","- Môi trường làm việc năng động, thân thiện, cơ hội thăng tiến. Được đào tạo thêm để nâng cao nghiệp vụ chuyên môn.- Thu nhập bình quân: từ 8,000,000 VND đến 15,000,000 VND không hạn chế mức tối đa (có lương cứng, hỗ trợ tiền điện thoại, xăng xe, và lương theo doanh số bán hàng)- Được tham gia BHXH, BHYT, BHT thân thể;- Chế độ khám sức khỏe định kỳ, trang bị đồng phục của ngành;- Được nghỉ ngày CN và các ngày lễ theo quy định;- Được tham gia các hoạt động ngoại khóa: văn nghệ, thể thao, du lịch của Công ty;"
https://timviecnhanh.com/tuyen-nhan-vien-kinh-doanh-lam-tai-van-phong-q12-hoc-mon-go-vap-tp-hcm-100123855.html?svs=max_box,"Nhân Viên Kinh Doanh Làm Tại Văn Phòng -Q12, Hóc Môn, Gò Vấp",6 - 15 triệu,Dưới 1 năm,Cao đẳng,TP.HCM,Kinh doanhDược/Hóa chất/Sinh hóaChăm sóc khách hàng,4,Không yêu cầu,"Công Ty Cổ Phần Thiết Bị Khkt Tiến Lộc cần tuyển 4 bạn nhân viên kinh doanh làm việc tại văn phòng: - Tìm kiếm và chăm sóc khách hàng thông qua các ứng dụng công nghệ như:+ Đi backlink trên các diễn đàn, trang mạng xã hội...+ Chạy quảng cáo sản phẩm công ty trên các kênh truyền thông như: Facebook Ads, Google Ads... + Cập nhật nội dung cho website.- Giao dịch với khách hàng, thực hiện quy trình bán hàng.- Làm báo giá và hợp đồng mua bán,mua vật tư giao hàng- Thực hiện các nhiệm vụ khác theo sự phân công của cấp trên","- Tốt nghiệp Cao Đẳng, Đại học- Tốt nghiệp từ ĐẠI HỌC KHTN hoặc chuyên ngành hóa ,môi trường,thực phẩm.- Nhanh nhẹn, lanh lẹ và có kinh nghiệm sale - Giao tiếp tốt., Có tinh thần cầu tiến.- Năng động, chịu khó và đam mê công việc- Thích kinh doanh- Ưu tiên ứng viên có khả năng giao tiếp bằng tiếng Anh là lợi thế","- Thu nhập: 6 -15 triệu / tháng- Được ntham gia đầy đủ các chính sách bảo hiểm theo qui định nhà nước. - Môi trường thân thiện, chuyên nghiệp."
https://timviecnhanh.com/tuyen-ke-toan-tong-hop-dong-nai-dong-nai-100128525.html?svs=max_box,Kế Toán Tổng Hợp - Đồng Nai,10 - 12 triệu,3 năm,Đại học,Đồng NaiTP.HCM,Tài chính/Kế toán/Kiểm toánNgân hàng/Chứng khoán/Đầu tưQuản lý điều hành,1,Không yêu cầu,"- Thu thập, xử lý thông tin, số liệu kế toán và các chứng từ kế toán thông qua các nghiệp vụ kinh tế phát sinh.- Theo dõi và quản lý công nợ- Theo dõi và tính toán giá thành sản xuất thực tế theo từng sản phẩm.- Kiểm tra và giám sát việc luân chuyển hàng tồn kho qua kế toán kho.- Tính lương cho cán bộ, công nhân viên và các khoản trích theo lương.- Lập báo cáo phân bổ các chi phí. Hạch toán các khoản phân bổ đó.- Tính và trích chi phí khấu hao TSCĐ. Hạch toán khoản trích khấu hao đó.- Thực hiện bút toán phân bổ và kết chuyển.- Theo dõi và lập báo cáo nội bộ.- Thực hiện các bút toán đầu năm tài chính mới như: Nộp thuế môn bài, Kết chuyển lãi lỗ năm tài chính cũ, Hạch toán chi phí thuế môn bài năm tài chính mới.- Lập các báo cáo quyết toán theo quy định: TNDN – TNCN, in sổ sách theo quy định,..","- Ưu tiên nữ tốt nghiệp Đại học chuyên ngành Kế toán – Tài chính - Có ít nhất 3 năm kinh nghiệm làm việc ở vị trí tương đương - Nắm vững các nghiệp vụ kế toán Khả năng phân tích, tổng hợp và viết báo cáo - Sử dụng thành thạo các phần mềm kế toán (ưu tiên thành thạo PM MISA), vi tính văn phòng (đặc biệt là excel) - Cẩn thận, trung thực, có trách nhiệm với công việc","- Lương thỏa thuận theo năng lực ứng viên- Được hưởng chế độ đào tạo nâng cao nghiệp vụ và có cơ hội thăng tiến trong nghề nghiệp;- Mức lương/ thưởng hấp dẫn phù thuộc vào khả năng. Xét tăng lương một lần/năm phù hợp với sự nỗ lực, đóng góp cho sự phát triển công ty; - Tháng lương thứ 13; - Được tham gia đầy đủ BHXH, BHYT và các chế độ phúc lợi khác theo đúng quy định của luật Lao động và quy chế công ty;- Có cơ hội làm việc gắn bó lâu dài với công ty;"
https://timviecnhanh.com/tuyen-nhan-vien-ky-thuat-ve-may-in-muc-in-tp-hcm-100121103.html?svs=max_box,"Nhân Viên Kỹ Thuật Về Máy In, Mực In",7 - 15 triệu,1 năm,Trung cấp,TP.HCMBình Dương,Công nghệ thông tinĐiện/Điện tử/Điện lạnhCơ khí/Kĩ thuật ứng dụng,10,Nam,"- Nạp mực máy in - fax- foto....chưa biết sẽ có người chỉ dẫn- Biết sửa máy in - Fax- Foto .... Là lợi thê- Lắp ráp máy tính, cài phân mềm đơn giản: WIn, office, Autocad....-Tuyển 5 bạn làm việc ở TP HCM, 5 bạn ở Bình Dương- Chi tiết trao đổi thêm khi phỏng vấn","- Nam, Từ 18 -40 tuổi- Có tuyển học Việc, Sinh viên mới ra trường- Có Phương tiện đi lại- Kỷ luật tốt, tinh thần có Trách nhiệm với công việc, -Trung thực , Nhân thân rõ ràng- Ưu tiên người có kinh nghiệm về lắp camera - Trung thực , chịu khó, chăm chỉ , gắn bó lâu dài .- Có tinh thần tập thể , làm việc theo đội ,nhóm .- Am hiểu và yêu thích về công nghệ là một lợi thế - Đã tiêm 2 mũi Vắc xin hoặc có chứng nhận F0 đã khỏi bệnh trong 180 ngày","-	Được đào tạo thêm để nâng cao nghiệp vụ chuyên môn -	Chế độ lương 3P , thỏa thuận theo kinh nghiệm của ứng viên ,hoa hồng cho doanh thu bán hàng (Thử việc khoảng 6tr + DS nếu đã có tay nghề)-	Cơm: 25k/ ngày-	Điện thoại: 100k/ tháng -	Trung bình thu nhập - 9 ~ 12 tr-	Môi trường làm việc chuyên nghiệp ,có cơ hội thăng tiến lên vị trí quản lý nhóm, cửa hàng , chi nhánh -	Các chế độ BHXH theo quy định của pháp luật.-	Thưởng tháng lương tháng 13, thưởng lợi tuất hàng quý-	Các hoạt động Teambuilding , sinh nhật ,du lịch tổ chức hàng năm,hỗ trợ chế độ hỷ sự ốm đau"
https://timviecnhanh.com/tuyen-nhan-vien-tu-van-ban-hang-online-telesale-di-lam-ngay-tp-hcm-100127289.html?svs=max_box,Nhân Viên Tư Vấn Bán Hàng Online - Telesale - Đi Làm Ngay,10 - 12 triệu ( + Hoa hồng từ 1% đến 3%),Không yêu cầu kinh nghiệm,Trung cấp,TP.HCM,Bán hàngChăm sóc khách hàngQuảng cáo/Marketing/PR,3,Không yêu cầu,"1. Tư vấn, chốt đơn hàng online và offline, khi khách hàng gọi điện và order trên hệ thống website, tận dụng được hết Data có sẵn mà đội Marketing đem lại để chuyển đổi thành khách hàng thật sự và thân thiết sau này2. Tìm kiếm khách hàng qua các kênh Online, chủ động liên hệ, tạo tương tác và mối quan hệ với khách hàng tiềm năng như nhà xưởng, công ty xây dựng, điện cơ ... có nhu cầu sử dụng sản phẩm mà công ty đang kinh doanh thông qua điện thoại, zalo, facebook...3. Theo dõi doanh thu, phấn đấu đạt được chỉ tiêu mà ban lãnh đạo đề ra để được nhận mức lương tốt nhất4. Phát huy tinh thần chiến đấu cao độ, cố gắng làm bằng được để đạt chỉ tiêu đề ra","- Nam, nữ có độ tuổi từ 22- 33 tuổi. - Tốt nghiệp Trung cấp trở lên (hoặc tốt nghiệp THPT có kinh nghiệm Call Center từ 1 năm) - Không yêu cầu kinh nghiệm, sẽ được training và đào tạo bài bản- Có khả năng giao tiếp tốt, thuyết phục khách hàng.- Chịu được áp lực cao, vui vẻ, chịu khó, thái độ làm việc tốt, chuyên nghiệp- Biết sử dụng vi tính văn phòng cơ bản- Có kinh nghiệm chăm sóc khách hàng, telesale là một lợi thế, có kinh nghiệm bán hàng online cũng như đã sử dụng các kênh quảng cáo online là một lợi thế- Khả năng làm việc độc lập tốt.- Khả năng tư duy, tìm kiếm và học hỏi nhanh","- Thu nhập từ 7-20tr / tháng. Lương thử việc 1- 2 tháng : 7 -9 triệu (tùy vào kinh nghiệm và năng lực hiện tại)- Lương chính thức sau 2 tháng thử việc, có 2 lựa chọn:LỰA CHỌN 1: 5.000.000 (lương cơ bản) + hoa hồng 2% + thưởng theo chỉ tiêu doanh số chi nhánh doanh số, mỗi đầu tháng sẽ có chỉ tiêu doanh số - đạt chỉ tiêu hoặc vượt chỉ tiêu thì có thêm thưởng từ ( 500k - 5 triệu ) + thưởng nóng cá nhân xuất sắc (khi có ý tưởng đột phá trong làm việc, giúp tăng doanh số) , thưởng quý, thưởng tập thể....LỰA CHỌN 2 : Hoặc 6 triệu ( lương cơ bản) + 1.5% hoa hồng + thưởng theo chỉ tiêu doanh số chi nhánh doanh số, mỗi đầu tháng sẽ có chỉ tiêu doanh số - đạt chỉ tiêu hoặc vượt chỉ tiêu thì có thêm thưởng từ ( 500k - 5 triệu ) + thưởng nóng cá nhân xuất sắc (khi có ý tưởng đột phá trong làm việc, giúp tăng doanh số) , thưởng quý, thưởng tập thể....* Củ thể hơn sẽ trao đổi khi phỏng vấn️- Sản phẩm được đăng bán tại website BIGSHOP.VN là chất lượng nên bạn yên tâm, tự tin tư vấn bán hàng️- Sếp tâm lý, dể gần, vui tính... và luôn tạo động lực, khuyến khích nhân viên phát huy được năng lực của mình, chia sẽ hài hòa để cùng nhau phát triển- Lương tháng 13, thưởng lễ, quý.., xét tăng lương theo định kỳ hàng năm- Các chế độ du lịch, khám sức khỏe định kỳ hàng năm…- Tặng quà các dịp sinh nhật, cưới hỏi…- Làm việc trong một môi trường chuyên nghiệp, thường xuyên được đào tạo nâng cao kiến thức chuyên môn, nhiệt huyết và có cơ hội thăng tiến cao.- Hưởng đầy đủ các chế độ phép năm, du lịch, thế thao- Thời gian nhận lương: Mùng 6 -10 hàng tháng"
https://timviecnhanh.com/tuyen-nhan-vien-cham-soc-sieu-thi-cvs-tp-hcm-100123690.html?svs=max_box,Nhân Viên Chăm Sóc Siêu Thị / Cvs,7 - 10 triệu,1 năm,Cao đẳng,TP.HCM,Bán hàngKinh doanhThực phẩm/DV ăn uống,2,Không yêu cầu,"+ Sắp xếp, trưng bày hàng hóa khoa học, ngăn nắp, gọn gàng theo qui định của Siêu thị, cửa hàng + Trưng bày hàng hóa theo qui định của Siêu thị.+ Tạo mối liên hệ với TNH/ Mậu dịch + Kiểm soát hàng hóa tại quầy và các hàng hóa cận date, hàng lỗi, hỏng,… báo lên quản lý để có hướng hỗ trợ kịp thời;+ Chủ động đề xuất các ctkm/ sampling/ Event để bán hàng hiệu quả.+ Thực hiện các công việc khác khi có yêu cầu từ quản lý.","+ Có 1 - 2 năm kinh nghiệm (ưu tiên các ứng viên đã có kinh nghiệm làm việc trong lĩnh vực Thực phẩm);+ Kỹ năng giao tiếp tốt;+ Sử dụng vi tính + Chịu khó, nhanh nhẹn+ Làm việc nhóm tốt, có tinh thần trách nhiệm cao trong công việc.+ Có khả năng làm việc độc lập & theo nhóm","+ Đóng BHYT, BHXH...đầy đủ theo quy định.+ Được làm việc trong môi trường tự chủ, chủ động.+ Lương cơ bản + thưởng doanh số."
