url,title,company,salary,experiment,degree,so_luong,industry,location,level,jd,benefit,requirement
https://vieclam24h.vn/tai-chinh-dau-tu/nhan-vien-phap-che-c167p119id100124999.html?svs=max_box,Nhân Viên Pháp Chế,Ngân Hàng Nông Nghiệp Và Phát Triển Nông Thôn Việt Nam- Chi Nhánh Khu Công Nghiệp Sóng Thần,7 - 10 triệu,1 năm,Đại học,1,Hành chính - Văn phòngNgân hàngTài chính - Đầu tư,Bình Dương,Chuyên viên- nhân viên,"- Xây dựng toàn bộ hệ thống biểu mẫu, hợp đồng, văn bản, thỏa thuận, phụ lục…. đảm bảo toàn bộ hoạt động của Công ty- Thẩm định, soát xét biểu mẫu, hợp đồng, văn bản, thỏa thuận, phụ lục….- Tư vấn về các vấn đề pháp lý doanh nghiệp/hoạt động- Theo dõi, giải quyết khiếu nại, khiếu kiện, tranh chấp- Kiểm soát tuân thủ pháp luật- Kiểm soát hệ thống văn bản pháp luật ảnh hưởng- Xây dựng chính sách, quy chế, quy trình, quy định hoạt động liên quan đến pháp lý/pháp luật- Chịu trách nhiệm thực hiện các thủ tục liên quan đến nhân sự ( theo luật lao động và chính sách của Công Ty)- Thực hiện công tác đào tạo pháp luật, bảo mật thông tin- Thực hiện các công việc khác theo sự phân công của Lãnh đạo Phòng Pháp chế và của công ty.","- Mức lương khởi điểm 9-10 triệu- Thưởng theo hiệu quả kinh doanh- Làm việc trong môi trường thân thiện, chuyên nghiệp có nhiều cơ hội thăng tiến.- Cung cấp trang thiết bị đầy đủ để phục vụ công việc.- Được đóng BHXH, BHYT, BHTN.- Được hưởng các chính sách phúc lợi theo quy định của công ty (bảo hiểm sức khoẻ, du lịch nghỉ mát hằng năm)","HỒ SƠ DỰ TUYỂN GỒM:1. Đơn đăng ký dự tuyển (theo mẫu, tải mẫu tại website www.agribank.com.vn). Trong đó được đăng ký tối đa 02 nguyện vọng: - Nguyện vọng 1: làm việc tại một trong các đơn vị thuộc Chi nhánh, gồm:+ Hội sở Agribank Chi nhánh Khu công nghiệp Sóng Thần.+ Agribank Chi nhánh Thành phố Dĩ An Sóng Thần.+ Agribank Chi nhánh Thành phố Thuận An Sóng Thần.- Nguyện vọng 2: làm việc tại đơn vị do Hội đồng tuyển dụng phân công theo nhu cầu của Chi nhánh (nếu còn chỉ tiêu).2. Bản sao văn bằng, chứng chỉ theo yêu cầu của vị trí dự tuyển hoặc Giấy chứng nhận tốt nghiệp, bảng điểm (phụ lục văn bằng) (có chứng thực).3. Sơ yếu lý lịch có dán ảnh, có xác nhận của chính quyền địa phương trong thời gian không quá 06 tháng tính đến ngày nộp hồ sơ dự tuyển.4. Giấy khám sức khỏe do cơ quan y tế cấp trong thời hạn 30 ngày tính đến ngày nộp hồ sơ dự tuyển. 5. Bản sao chứng minh thư nhân dân hoặc căn cước công dân, sổ hộ khẩu (có chứng thực).ĐIỀU KIỆN, TIÊU CHUẨN CỦA ỨNG VIÊN:1. Điều kiện chung:-	Ứng viên có đủ tiêu chuẩn về phẩm chất, đạo đức nghề nghiệp, lý lịch rõ ràng, có đủ sức khỏe đáp ứng yêu cầu công việc, có độ tuổi không quá 35 tuổi (tính đến năm 2021). -	Đối với ứng viên chuyên môn nghiệp vụ: Tốt nghiệp Đại học hệ chính quy trở lên (không nhận ứng viên hệ tại chức, từ xa, vừa làm vừa học) đúng chuyên ngành (tài chính ngân hàng, kế toán, kiểm toán, kinh tế, thanh toán quốc tế, quản trị kinh doanh, luật,…)-	Yêu cầu về ngoại ngữ: Có tối thiểu một trong các chứng chỉ sau Tiếng Anh B1 Châu Âu, IELTS 4.0, TOEIC 450, TOEFL PBT 450, TOEFL CBT 126, TOEFL IBT 42, TOEFL ITP 450, Cambridge Test (45FCE, 65PET, 90KET); Tiếng Trung HSK3, Tiếng Hàn TOPIK cấp 3, Tiếng Nhật N3;-	Tin học: Chứng chỉ ứng dụng công nghệ thông tin cơ bản (gồm đủ 6 module cơ bản) theo quy định của Bộ Thông tin và Truyền thông.-	Chấp nhận ứng viên có giấy chứng nhận tốt nghiệp hoặc bảng điểm có xác nhận của trường được tham gia dự tuyển nhưng phải cam kết cung cấp bằng Đại học sau khi có thông báo trúng tuyển, thử việc.2. Ưu tiên đối với ứng viên đạt các điều kiện sau:-Ứng viên tốt nghiệp loại giỏi, xuất sắc chuyên ngành luật thuộc Đại học Luật Hà Nội, Đại học Luật TP.HCM, Đại học Quốc GiaTHỜI GIAN VÀ ĐỊA ĐIỂM NHẬN HỒ SƠ:1. Nhận hồ sơ: - Ứng viên nộp hồ sơ trực tiếp tại Phòng Tổng hợp (Lầu 2) Agribank Chi nhánh KCN Sóng Thần - Số 27 Đại lộ Thống Nhất, KCN Sóng Thần 2, Thành phố Dĩ An, Tỉnh Bình Dương- Hoặc scan hồ sơ và nộp qua địa chỉ email: phongtonghopvbast@gmail.com, điện thoại xác nhận: 0274 3794686 (Ext: 207, 208, 209, 211). Những ứng viên đủ điều kiện sơ tuyển nộp hồ sơ (bản giấy) vào ngày sơ tuyển. 2. Thời gian: Từ ngày 18/10/2021 đến hết ngày 5/11/2021.THỜI GIAN SƠ TUYỂN, THI TUYỂN:1. Thời gian sơ tuyển: Dự kiến Sáng thứ tư, ngày 10/11/2021.2. Địa điểm xét tuyển, sơ tuyển: Phòng họp 02, Lầu 03, Hội sở Agribank KCN Sóng Thần - Số 27 Đại lộ Thống Nhất, KCN Sóng Thần 2, Thành phố Dĩ An, Bình Dương3. Ứng viên có kết quả đạt tại vòng sơ tuyển sẽ được thông báo trực tiếp về thời gian và địa điểm thi tuyển. Ngày thi tuyển dự kiến: thứ bảy, ngày 13/11/2021.."
https://vieclam24h.vn/cong-nghiep/giam-doc-san-xuat-c130p122id100123002.html?svs=max_box,Giám Đốc Sản Xuất,Công Ty TNHH Chính Xác Điều Thuận,20 - 30 triệu,3 năm,Cao đẳng,1,Quản trị kinh doanhCông nghiệp,TP.HCMBình Dương,Quản lý cấp trung,"- Lập kế họach, chỉ đạo và điều phôi hoạt động của các bộ phận sản xuất may móc, kho đóng gói, giao hàng kịp thời- Tuyển dụng và giữ chân nhân viên và nhóm- Quản lý hiệu suất- có chiến lược và định hướng phát triển- Quản lý chi phí, phát triển và dự báo- Phát triển Nhân viên và Nhóm:- Xác định các điểm mạnh và nhu cầu phát triển của cá nhân và nhóm trên cơ sở liên tục.- Tạo và / hoặc xác nhận chương trình đào tạo trong lĩnh vực phụ trách.- Thiết lập các mục tiêu và mục tiêu rõ ràng có thể đo lường được để xác định kết quả của cá nhân và nhóm (tức là các thước đo hoạt động, kết quả so với tiến độ dự án, tài liệu đào tạo, hồ sơ tham dự, kiến thức về vai trò và trách nhiệm hoạt động, mục tiêu phát triển cá nhân).- Cung cấp diễn đàn giao tiếp để trao đổi ý kiến và thông tin với bộ phận.- Tổ chức các ý tưởng bằng lời nói và văn bản một cách rõ ràng và sử dụng một phong cách kinh doanh phù hợp.- Chiến lược và định hướng kinh doanh:- Xác định các cách sáng tạo để giảm chi phí bằng cách hợp lý hóa các quy trình và hệ thống (nghĩa là sửa đổi trách nhiệm hoặc hợp nhất các nhiệm vụ, loại bỏ các quy trình không mang lại giá trị gia tăng, hoặc tái thiết kế hoàn chỉnh các quy trình và hệ thống).- Sử dụng các công cụ để theo dõi chi phí bộ phận và xu hướng chi phí, nỗ lực không ngừng để nâng cao giá trị.- Cung cấp phản hồi cho các bộ phận ,về chi phí và xu hướng chi phí.- Chuẩn bị các dự báo kịp thời cho bộ phận.","- thỏa thuận, thỏa thuận khi phỏng vấn theo năng lực đáp ứng công việc 25- 35 triệu- Thưởng lễ, tết, sinh nhật..- Được hưởng đầy đủ chế độ BHXH, BHYT và các phúc lợi khác.- Du lịch hàng năm.- Hỗ trợ cơm trưa.- Môi trường trẻ làm việc thân thiện; teambuilding - đọc sách...","- Luôn có tinh thần học hỏi, nâng cao kiến thức- Hơn 2 năm kinh nghiệm quản lý công việc tại các nhà máy sản xuất quy mô （cty Nhật, Mỹ ưu tiên） các vị trí liên quan - khong han che bao nhiều tuoi , giới tính- Tiếng hoa/tiếng Nhật ưu tien"
https://vieclam24h.vn/thiet-ke-do-hoa-web/nhan-vien-thiet-ke-noi-that-2d-3d-luong-10-15-trieu-c168p73id100121466.html?svs=max_box,Nhân Viên Thiết Kế Nội Thất 2D - 3D Lương 10-15 Triệu,Công Ty TNHH Vitalia Home And Kitchen Việt Nam,10 - 15 triệu,1 năm,Cao đẳng,3,Kiến trúc - TK nội thấtThiết kế đồ hoạ - webThiết kế - Mỹ thuật,Hà Nội,Chuyên viên- nhân viên,"- Lên ý tưởng và địnhhướng ý tưởng cho bộ phận thiết kế- Tham gia công tác tưvấn và thiết kế với các công trình và dự án của Công ty- Lập hồ sơ thiết kế kỹ thuật, thiết kế bản vẽ thi công và kiểm định bản vẽ chất lượng hồ sơ thi công- Làm việc với chủ đầu tư, cơ quan quản lý, dự án- Phối hợp với Ban giám đốc, các trưởng bộ phận trong việc phát triển các dự án- Thiết kế sản phẩm phục vụ cho hoạt động kinh doanh của Công ty- Chăm sóc và quản lý mối quan hệ với khách hàng","- Thu nhập từ 10 - 15 triệu + hoa hồng hấp dẫn- Lương tháng 13;- Thời gian làm việc: 7.5 tiếng/ ngày. Sáng: 8g30-12g, Chiều 13g30-17g30 từ thứ 2 đến sáng thứ 7 hàng tuần;- Được hưởng đầy đủ các quyền lợi theo quy định của Luật Lao động Việt Nam bao gồm : Bảo hiểm, nghỉ phép hàng năm… sau khi ký Hợp đồng chính thức;- Được đào tạo, nâng cao nghiệp vụ thường xuyên.;- Thử việc 2 tháng, 85% mức lương đề xuất;- Môi trường làm việc năng động, hòa đồng, giúp đỡ lẫn nhau- Có nhiều cơ hội thăng tiến trong công việc- Được xét tăng lương theo năng lực thực tế.","- Tối thiểu 3 năm kinh nghiệm. Có kinh nghiệm về thiết kế nội thất nhà và bếp là một lợi thế;- Nam giới, Độ tuổi: Từ 25- 40 tuổi- Trình độ Tiếng Anh: Tiếng Anh giao tiếp; ưu tiên ứng viên thành thạo tiếng Anh- Sử dụng thành thạo tin học văn phòng và các phần mềm hỗ trợ cho công việc: 3D Max, Sketch UP and AutoCad…- Có khả năng đọc bản vẽ, bóc tách khối lượng;- Có kỹ năng giám sát, điều phối, tổng hợp thông tin tốt."
https://vieclam24h.vn/ke-toan-kiem-toan/ke-toan-vien-c118p73id100124880.html?svs=max_box,Kế Toán Viên,Công Ty Cổ Phần Đầu Tư Và Xây Dựng Khang Việt,8 - 10 triệu,1 năm,Đại học,2,Kế toán - Kiểm toánTài chính - Đầu tư,Hà Nội,Chuyên viên- nhân viên,- Định khoản các nghiệp vụ kế toán- Giao dịch tại ngân hàng- Chuẩn bị hồ sơ các dự án theo yêu cầu của Kế toán trưởng- Các nhiệm vụ khác được phân công,- Lương từ 8.000.000đ trở lên- Thưởng theo năng lực- Thưởng theo dự án- Đóng bảo hiểm theo quy định Nhà nước- Được tham gia các buổi đào tạo nội bộ,"- Tốt nghiệp Đại học- Nhanh nhẹn, chăm chỉ, trung thực, cẩn thận và trách nhiệm- Ngoại hình ưa nhìn- Sinh năm 95-99"
https://vieclam24h.vn/y-te-duoc/trinh-duoc-vien-lam-viec-tai-tp-hcm-c180p122id100122688.html?svs=max_box,Trình Dược Viên Làm Việc Tại Tp.HCM,Công Ty CP Dược Phẩm An Đông,7 - 10 triệu,Chưa có kinh nghiệm,Trung cấp,10,Bán hàngNhân viên kinh doanhY tế - Dược,TP.HCM,Chuyên viên- nhân viên,- Giới thiệu sản phẩm và chương trình bán hàng dược phẩm các nhà thuốc trên địa bàn- Lập và thực hiện kế hoạch bán hàng nhằm đạt chỉ tiêu phân bổ- Thực hiện các kế hoạch về chương trình Marketing đã hoạch định- Xây dựng mối quan hệ với khách hàng và địa bàn tiềm năng mới- Thực hiện các báo cáo định kỳ theo qui định của bộ phận,"- Nhân viên có năng lực tốt có thể ký hợp đồng chính thức khi chưa hết thời gian thử việc - Môi trường làm việc năng động, thân thiện, cơ hội thăng tiến. Được đào tạo thêm để nâng cao nghiệp vụ chuyên môn- Tăng lương mỗi năm 15-25%.Thu nhập không hạn chế dựa vào nỗ lực cá nhân của bạn- Thực hiện đầy đủ các chế độ dành cho người lao động theo như quy định của pháp luật (BHXH, BHYT, BHTN…)- Du lịch công ty, sinh nhật, mừng cưới- Được hưởng các chế độ theo quy định của công ty","- Trung cấp trở lên, tất cả các ngành nghề- Kỹ năng chăm sóc khách hàng, kỹ năng bán hàng- Không cần kinh nghiệm, được đào tạo kỹ năng, tham gia các khóa huấn luyện chuyên nghiệp- Chịu được áp lực cao- Độ tuổi: Dưới 45 tuổi"
https://vieclam24h.vn/nhan-vien-kinh-doanh/trinh-duoc-vien-c159p122id100120782.html?svs=max_box,Trình Dược Viên,Công Ty Cổ Phần Sphacy,15 - 20 triệu,1 năm,Cao đẳng,5,Nhân viên kinh doanhTư vấnY tế - Dược,TP.HCMTây Ninh,Chuyên viên- nhân viên,"•	Tìm đến các cơ sở phân phối đã được phân công để giới thiệu và tư vấn các loại thuốc do công ty phân phối độc quyền và thương mại. •	Lên kế hoạch bán hàng và triển khai để đảm bảo doanh số đã được đề ra.•	Đăng bài quảng cáo cho các sản phẩn đang phụ trách phân phối trên các kênh online.•	Thường xuyên cập nhật thông tin sản phẩm, nghiên cứu nhu cầu khách hàng và xu hướng thị trường.•	Thiết lập và duy trì mối quan hệ với các khách hàng và đối tác.•	Thông báo với đối tác, khách hàng các chương trình khuyến mãi, ưu đãi, tri ân theo từng chiến lược của công ty.•	Thường xuyên theo dõi tình hình phân phối thuốc từ các cơ sở đến tay khách hàng•	Điều chỉnh chiến lược bán hàng để gia tăng doanh số.•	Tiếp nhận đơn hàng nhanh chóng để giao thuốc đến các cơ sở phân phối kịp thời•	Phân tích và mở rộng thị trường•	Thực hiện các báo cáo về tình trạng kinh doanh, thông tin thị trường, kiến nghị của khách hàng,… Gửi lên cấp trên hoặc bộ phận phụ trách•	Tìm cách xây dựng niềm tin với khách hàng, góp phần lan tỏa hình ảnh, thương hiệu của công ty","•	Mức lương cứng cơ bản 10 triệu/ tháng +% hoa hồng doanh thu tháng•	Chế độ đãi ngộ hấp dẫn cạnh tranh với các công ty khác trên thị trường: •	Chế độ thưởng vào các dịp lễ Tết, thưởng hàng năm theo thâm niên và kết quả kinh doanh của công ty.•	Hưởng đầy đủ các chế độ BHXH, nhận chế độ bảo hiểm sức khỏe toàn diện cho CBNV và người thân.•	Được tham gia các chương trình teambuilding, nghỉ mát, du xuân, ngày hội gia đình do công ty tổ chức hàng năm tại các địa điểm du lịch, resort cao cấp.•	Được tham gia nhiều hoạt động tập thể sáng tạo.","•	Tốt nghiệp chuyên ngành Dược như Đại học/Cao đẳng chuyên ngành Dược.•	Kỹ năng giao tiếp và thuyết phục tốt, Biết tạo dựng và phát triển các mối quan hệ, Có óc tư duy phân tích tốt. Sự khéo léo. Sự kiên trì•	Đã từng làm trình dược viên ETC là một lợi thế•	Có phương tiện di chuyển cá nhân và có thể đi công tác tỉnh. •	Có kinh nghiệm ít nhất 1 năm ở vị trí tương đương•	Có khả năng làm việc nhóm•	Kỹ năng lập và tổ chức thực hiện kế hoạch•	Kỹ năng giao tiếp, thuyết phục, đàm phán linh hoạt và sáng tạo•	Có khả năng làm việc dưới áp lực công việc cao**** Bắt buộc có kinh nghiệm về Dược."
https://vieclam24h.vn/nhan-vien-kinh-doanh/nhan-vien-kinh-doanh-c159p122id100113161.html?svs=max_box,Nhân Viên Kinh Doanh,Công Ty TNHH Bao Bì Packbox,7 - 10 triệu(+ Hoa hồng từ 2% đến 5%),Dưới 1 năm,Trung cấp,1,Bán hàngHành chính - Văn phòngNhân viên kinh doanh,TP.HCM,Chuyên viên- nhân viên,"- Quản lý, chăm sóc khách hàng cũ, tìm kiếm, phát triển khách hàng mới Ngành In Ấn- Phân tích, tìm kiếm, đàm phán, thực hiện hợp đồng, hợp tác với khách hàng.- Tiến hành theo dõi, đôn đốc khách thanh toán tiền bán hàng theo quy định của Công Ty- Giải thích thắc mắc, khiếu nại của khách hàng- Công việc cụ thể sẽ trao đổi trong quá trình phỏng vấn.- Phỏng vấn và đi làm ngay nếu đạt yêu cầu(Phỏng vấn online - làm việc tại nhà, sau ngày giãn cách đến văn phòng công ty làm việc bình thường)","- Lương cơ bản + hoa hồng - Phụ cấp cơm trưa- Công tác phí: Xăng, xe, điện thoại…- Chế độ nghỉ dưỡng kết hợp team building hằng năm- Được cung cấp trang thiết bị đầy đủ để phục vụ công việc- Được hỗ trợ đào tạo các khóa marketing – bán hàng mỗi tháng- Tham gia BHXH, BHYT, BHTN khi ký HĐLĐ sau thời gian thử việc- Môi trường làm việc có tính chuyên nghiệp, năng động, thân thiện và cởi mở- Nhiều cơ hội thăng tiến (trưởng nhóm kinh doanh, trưởng phòng kinh doanh)- Nhân viên có năng lực tốt có thể ký hợp đồng chính thức khi chưa hết thời gian thử việc- Thưởng lương tháng 13 (ít nhất 1 tháng lương), thưởng Tết- Thưởng các ngày Lễ đặc biệt trong năm bao gồm 30 / 4, 1 / 5, 2 / 9…- Công việc ổn định và lâu dài.","- Yêu cầu độ tuổi : dưới 30 - Có laptop- Năng động, tự tin, dứt khoát- Sử dụng thành thạo các ứng dụng văn phòng- Thái độ làm việc tích cực, nhiệt tình, cẩn thận, niềm nở với khách hàng."
https://vieclam24h.vn/nhan-vien-kinh-doanh/ha-noi-nhan-vien-kinh-doanh-thu-nhap-tren-15tr-c159p73id100124077.html?svs=max_box,Hà Nội - Nhân Viên Kinh Doanh Thu Nhập Trên 15Tr,Công Ty Cổ Phần Đầu Tư Kinh Doanh Và Dịch Vụ Địa Ốc Vnt,12 - 30 triệu,Chưa có kinh nghiệm,Không yêu cầu,15,KD bất động sảnNhân viên kinh doanhTư vấn,Hà Nội,Chuyên viên- nhân viên,"• Tư vấn cho các Khách hàng theo data công ty cung cấp• Khai thác nhu cầu và tư vấn khách hàng về các sản phẩm, dự án của công ty• Chăm sóc khách hàng hiện tai và khách hàng tiềm năng;• Khảo sát thực tế thị trường và nghiên cứu đối thủ cạnh tranh;• Phối kết hợp với đội nhóm để thực hiện chỉ tiêu chung;• Nâng cao kỹ năng tư vấn, giới thiệu sản phẩm, hình ảnh công ty đến khách hàng. đối tác một cách chuyên nghiệp;","• Lương cứng 4.5tr - 15tr + phụ cấp + hoa hồng (Hoa hồng từ 100 - 800tr tùy giá trị hợp đồng) - Thu nhập không giới hạn tùy theo năng lực làm việc• Thưởng nóng khi có giao dịch thành công• Thưởng Tết + Lương tháng 13. Ngoài ra giữa các tháng, quý đều xét khen thưởng nhân viên có thành tích và thái độ làm việc tốt.• Nhân viên mới được hỗ trợ bán hàng, chốt giao dịch• Hỗ trợ toàn bộ data và nguồn Khách hàng chất lượng, tiềm năng cao• Làm việc trong môi trường năng động, chuyên nghiệp và có nhiều cơ hội thăng tiến.• Cung cấp trang thiết bị đầy đủ để phục vụ công việc.• Được đóng BHXH, BHYT, BHTN.• Được hưởng các chính sách phúc lợi theo quy định của công ty.• Được đào tạo, nâng cao nghiệp vụ thường xuyên.","• Không yêu cầu kinh nghiệm, bằng cấp, sẽ được đào tạo• Nam, nữ, tuổi từ 18 trở lên• Đam mê kinh doanh, kiên nhẫn và có mục tiêu, định hướng công việc rõ ràng"
https://vieclam24h.vn/nhan-vien-kinh-doanh/nhan-vien-kinh-doanh-c159p122id100120528.html?svs=max_box,Nhân Viên Kinh Doanh,Công Ty Cho Thuê Tài Chính TNHH Một Thành Viên Ngân Hàng Thương Mại Cổ Phần Công Thương Việt Nam - Chi Nhánh Thành Phố Hồ Chí Minh,20 - 30 triệu,Chưa có kinh nghiệm,Đại học,4,Dịch vụNhân viên kinh doanhTư vấn,TP.HCM,Chuyên viên- nhân viên,"-	 Thực hiện các công việc liên quan đến cung cấp sản phẩm cho thuê tài chính, dịch vụ tài chính khác: tìm kiếm, tiếp thị, chăm sóc khách hàng; lập hồ sơ cho thuê tài chính; xếp hạng, thẩm định khách hàng, hoạt động sản xuất kinh doanh, tài chính của khách hàng; thẩm định tài sản đảm bảo; kiểm tra, giám sát trước, trong và sau khi cấp khoản cho thuê tài chính.-	 Kiểm soát, trình cấp có thẩm quyền, đề xuất liên quan đến hoạt động cho thuê tài chính và dịch vụ tài chính khác.-	 Theo dõi, đôn đốc khách hàng trả gốc, lãi, phí đầy đủ và đúng hạn.-	 Quản lý, chăm sóc, duy trì mối quan hệ với khách hàng thuê tài chính.-	 Thực hiện tìm kiếm, tiếp thị khách hàng mới; thiết lập, chăm sóc và duy trì quan hệ thường xuyên với các khách hàng doanh nghiệp.-	 Thực hiện các công việc liên quan tới quản lý và xử lý nợ có vấn đề: phân loại nợ và trích lập dự phòng rủi ro, phân tích thực trạng chất lượng nợ; theo dõi, quản lý, thu hồi các khoản nợ nhóm 2, nợ xấu, các khoản nợ xử lý rủi ro theo thẩm quyền.-	 Xây dựng/tham gia xây dựng cơ chế, quy chế có liên quan đến hoạt động của phòng.-	 Thực hiện các công việc khác theo phân công.- Địa chỉ làm việc: 153 Hàm Nghi, Phường Nguyễn Thái Bình, Quận 1, HCM","- Đối với NVKD thu nhập trên 20tr- Đối với NV khoán gọn thu nhập trên 6tr- Chế độ lương, thưởng , bảo hiểm, phụ cấp (ăn ca, độc hại, công tác phí,...) theo quy định hiện hành- Môi trường làm việc năng động, thân thiện, cơ hội thăng tiến. Được đào tạo thêm để nâng cao nghiệp vụ chuyên môn.- Tăng lương và thưởng theo hiệu quả công việc.- Thực hiện đầy đủ các chế độ dành cho người lao động theo như quy định của pháp luật (BHXH, BHYT, BHTN…).- Được hưởng các chế độ theo quy định của công ty . - Làm việc từ thứ 2 đến thứ 6, nghỉ thứ 7, chủ nhật","* Đối với nhân viên kinh doanh: (3 vị trí)-	Điều kiện chung: Là công dân Việt Nam, tuổi đời KHÔNG QUÁ 35 TUỔI, có sức khỏe đáp ứng yêu cầu công việc, ngoại hình ưa nhìn, không mắc các bệnh nan y, truyền nhiễm nguy hiểm, không có dị tật đặc biệt, không sử dụng ma túy; có phẩm chất đạo đức tốt, không có tiền án, tiền sự; không trong thời gian bị truy cứu trách nhiệm hình sự, chấp hành án phạt tù, án treo, cải tạo không giam giữ, quản chế, đang bị áp dụng biện pháp giáo dục tại địa phương, đang chữa bệnh, cai nghiện….-	Trình độ chuyên môn: Tốt nghiệp ĐẠI HỌC chuyên ngành phù hợp với vị trí công việc ứng tuyển. Ưu tiên ứng viên có kinh nghiệm làm việc tại vị trí nghiệp vụ tương đương tại các Tổ chức Tín dụng.-	Trình độ tin học, ngoại ngữ: Sử dụng thành thạo tin học văn phòng; Tiếng Anh chứng chỉ B (hoặc tương đương) trở lên.-	Kỹ năng giao tiếp; Kỹ năng đàm phán, thuyết phục; Kỹ năng phân tích và lập kế hoạch; Kỹ năng soạn thảo văn bản; Kỹ năng marketing, bán hàng; Kỹ năng thuyết trình.* Nhân viên khoán gọn (1 vị trí): Có trình độ TRUNG CẤP KINH TẾ trở lên, chuyên ngành kinh tế. Ưu tiên ứng viên có kinh nghiệm làm việc tại vị trí nghiệp vụ tương đương tại các Tổ chức Tín dụng."
https://vieclam24h.vn/nhan-vien-kinh-doanh/nhan-vien-kinh-doanh-c159p120id100131436.html?svs=max_box,Nhân Viên Kinh Doanh,Công Ty CP Đầu Tư Hợp Trí,10 - 15 triệu,1 năm,Đại học,1,Nhân viên kinh doanhNông - Lâm - Ngư nghiệpTư vấn,Đồng Nai,Chuyên viên- nhân viên,"1.	Công tác thị trường:-	Nắm bắt kỹ tình hình sản xuất nông nghiệp tại địa bàn: thời tiết, thủy văn, thời vụ, cơ cấu cây trồng, diện tích, giai đoạn sinh trưởng, tình hình sâu bệnh hại;-	Hiểu rõ về sản phẩm của Công ty để phục vụ tốt cho việc bán hàng; Nắm bắt tình hình thị trường và hoạt động kinh doanh của các công ty cạnh tranh;2.	Bán hàng:-	Lập kế hoạch bán hàng theo từng tháng, từng vụ, từng năm;-	Hiểu rõ chính sách bán hàng, các chương trình khuyến mãi của Công ty và thông báo đến khách hàng kịp thời, chính xác;-	Ưu tiên và tập trung phát triển các sản phẩm mới, các sản phẩm chủ lực mà Công ty định hướng hàng vụ, hàng năm;-	Đôn đốc đại lý nhận hàng và thanh toán nợ đúng thời hạn;3.	Phát triển Đại lý & Chăm sóc khách hàng:-	Phát triển hệ thống đại lý bán hàng theo định hướng của Công ty;-	Chăm sóc khách hàng theo tuyến hoặc theo kế hoạch đã được Giám đốc vùng duyệt;-	Thực hiện quy trình bán hàng theo quy định khi thăm, chăm sóc khách hàng và bán hàng;-	Phát triển hệ thống nông dân theo mục tiêu KPI công ty đề ra nhằm tạo sức kéo từ nông dân đến Hệ thống phân phối.-	Phối hợp cùng Giám đốc Kỹ thuật Hợp Trí vùng/khu vực và nhân viên khu vực, cùng các bộ phận liên quan lập kế hoạch quảng bá và kế hoạch quảng bá hiệu chỉnh theo từng vụ, tháng đúng quy định.*** Chi tiết công việc sẽ được trao đổi thêm trong buổi phỏng vấn.","•	Bảo hiểm tai nạn 24/24. Bảo hiểm bắt buộc theo quy định Pháp luật.•	Chính sách lương, thưởng theo năng lực cá nhân và kết quả kinh doanh của Công ty.•	Môi trường làm việc chuyên nghiệp, năng động và thân thiện.•	Thu nhập: cạnh tranh.","-	Nam, tuổi: 22 – 35 tuổi-	Tốt nghiệp Đại học các ngành: kinh tế, nông nghiệp. -	Có từ 01 năm kinh nghiệm làm tiếp thị/ bán hàng trong ngành hàng nông nghiệp.-	Kỹ năng: giao tiếp – đàm phán tốt.-	Lập kế hoạch và quản lý công việc tốt.-	Trung thực, trách nhiệm, năng động và chịu được áp lực công việc."
https://vieclam24h.vn/dien-dien-tu-dien-lanh/ky-su-giam-sat-m-e-ky-su-dien-dien-nhe-ky-su-qa-qc-cap-thoat-nuoc-c136p122id100123958.html?svs=max_box,"Kỹ Sư Giám Sát M&E (Kỹ Sư Điện-Điện Nhẹ, Kỹ Sư QA - Qc, Cấp Thoát Nước)",Công Ty TNHH Kỹ Thuật Việt Thái Thịnh,10 - 15 triệu,3 năm,Đại học,3,Điện - Điện tử - Điện lạnhKỹ thuậtKỹ thuật ứng dụng,TP.HCMBà Rịa - Vũng Tàu,Chuyên viên- nhân viên,"- Triển khai bản vẽ thi công, bốc tách vật tư thi công.- Giám sát công việc thi công của từng bộ môn chuyên ngành.- Thực hiện thủ tục nghiệm thu bàn giao theo đúng quy định.","- Mức lương theo đề nghị của ứng viên.- Thưởng lương tháng 13, lễ, Tết, sinh nhật.- Thưởng theo kết quả kinh doanh của công ty và mức độ hoàn thành công việc được giao.- Phúc lợi: Bảo hiểm xã hội, bảo hiểm y tế, bảo hiểm thất nghiệp.- Phụ cấp khác: Theo mức độ công trình.- Đánh giá, xét tăng lương hàng năm.- Được đào tạo, phát triển năng lực cá nhân, cơ hội thăng tiến theo sự phát triển của công ty.","- Tốt nghiệp Đại học chuyên ngành Cấp Thoát Nước.- Sử dụng thành thạo Autocad, Microsoft Word, Microsoft Excel, phần mềm chuyên ngành.- Kinh nghiệm trên 03 năm làm giám sát về lĩnh vực thi công hệ thống Cơ Điện công trình nhà cao tầng, triển khai hiện trường và shopdrawing.- Có khả năng kiểm soát công việc, năng động, linh hoạt, chịu được áp lực công việc- Có tinh thần trách nhiệm cao.- Trung thực, năng động, nhiệt tình trong công việc"
